filename,depth,qops,swap_count,final_depth,runtime,init_time
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_0.json,100,,419,345,2.4024,0.3405
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_1.json,100,,486,364,3.2998,0.2463
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_2.json,100,,442,343,3.2927,0.2727
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_3.json,100,,493,371,3.2259,0.2963
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_4.json,100,,400,348,2.6231,0.2929
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_5.json,100,,483,371,3.0808,0.2701
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_6.json,100,,456,354,2.9506,0.2516
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_7.json,100,,464,367,2.9295,0.2581
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_8.json,100,,468,381,2.5728,0.2501
benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_9.json,100,,507,356,3.3824,0.2506
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_0.json,200,,921,701,5.6689,0.5175
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_1.json,200,,886,697,4.9304,0.524
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_2.json,200,,840,645,5.6135,0.7677
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_3.json,200,,990,771,5.9209,0.5204
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_4.json,200,,805,669,4.5205,0.6689
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_5.json,200,,845,661,4.6525,0.4841
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_6.json,200,,923,636,6.072,0.4992
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_7.json,200,,956,663,6.2544,0.5139
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_8.json,200,,881,673,5.0915,0.4816
benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_9.json,200,,795,601,4.2521,0.6657
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_0.json,300,,1442,1111,10.1012,1.2798
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_1.json,300,,1393,1054,9.3773,1.025
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_2.json,300,,1255,1009,8.5919,1.27
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_3.json,300,,1336,1183,7.8497,1.0295
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_4.json,300,,1175,972,7.8087,0.782
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_5.json,300,,1260,941,7.7468,0.8766
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_6.json,300,,1552,1339,10.0002,1.1075
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_7.json,300,,1377,1091,7.5411,1.0456
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_8.json,300,,1354,1062,10.3279,1.2764
benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_9.json,300,,1679,1445,10.0029,0.8358
benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_0.json,400,,1718,1477,10.8392,1.1865
benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_1.json,400,,1768,1435,11.8907,1.5317
benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_2.json,400,,1873,1542,10.5866,1.307
benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_3.json,400,,1560,1356,7.4969,1.2752
benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_4.json,400,,1888,1465,9.4125,1.3434
