filename,depth,qops,swap_count,final_depth,time
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_0.json,100,,419,345,2.0991
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_1.json,100,,486,364,3.0365
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_2.json,100,,442,343,3.4693
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_3.json,100,,493,371,4.0371
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_4.json,100,,400,348,4.6676
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_5.json,100,,483,371,4.7534
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_6.json,100,,456,354,5.2996
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_7.json,100,,464,367,4.8772
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_8.json,100,,468,381,4.4508
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_9.json,100,,507,356,4.0532
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_0.json,200,,921,701,8.4337
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_1.json,200,,886,697,6.4339
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_2.json,200,,840,645,4.3765
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_3.json,200,,990,771,5.121
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_4.json,200,,805,669,5.5773
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_5.json,200,,845,661,7.1509
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_6.json,200,,923,636,10.7087
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_7.json,200,,956,663,7.3817
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_8.json,200,,881,673,5.7484
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_9.json,200,,795,601,5.4395
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_0.json,300,,1442,1111,11.0652
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_1.json,300,,1393,1054,6.3281
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_2.json,300,,1255,1009,8.0495
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_3.json,300,,1336,1183,9.8519
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_4.json,300,,1175,972,10.1626
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_5.json,300,,1260,941,5.6667
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_6.json,300,,1552,1339,6.5202
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_7.json,300,,1377,1091,5.4718
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_8.json,300,,1354,1062,5.764
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_9.json,300,,1679,1445,7.0965
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_0.json,400,,1718,1477,6.6756
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_1.json,400,,1768,1435,6.6897
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_2.json,400,,1873,1542,7.2136
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_3.json,400,,1560,1356,5.7193
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_4.json,400,,1888,1465,7.5214
