filename,depth,qops,swap_count,final_depth
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_7.json,400,15336,6479,2310
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_0.json,100,3834,1707,601
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_3.json,800,30672,11641,4206
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_9.json,300,11502,4689,1643
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_8.json,100,3834,1572,572
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_8.json,200,7668,3347,1208
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_9.json,100,3834,1787,656
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_5.json,300,11502,4242,1549
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_6.json,300,11502,4652,1765
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_0.json,200,7668,3433,1262
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_1.json,700,26839,9261,3286
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_5.json,400,15336,5639,2046
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_8.json,900,34506,13292,4894
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_6.json,800,30672,12292,4469
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_5.json,200,7668,3481,1235
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_9.json,900,34506,11306,4021
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_3.json,100,3834,1664,620
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_6.json,400,15336,5578,1995
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_2.json,600,23004,8369,3089
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_7.json,200,7668,3084,1057
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_2.json,500,19170,7037,2599
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_9.json,600,23004,8242,3081
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_5.json,600,23004,8793,3159
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_6.json,500,19170,7424,2639
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_4.json,200,7668,2926,1125
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_8.json,300,11502,4555,1690
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_7.json,300,11502,4845,1733
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_1.json,200,7668,3229,1102
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_7.json,800,30672,10930,3891
