file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_3.json,700,40257,16325,4789,17580,6650,8628,3604,8300,3499
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_7.json,600,34506,16698,4777,16126,6028,7817,3249,7075,2989
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_6.json,800,46008,22882,6885,20516,7227,9847,4074,9061,3963
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_4.json,200,11502,6212,1763,6669,3295,3331,1376,2277,915
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_2.json,700,40257,17363,4915,18555,6920,9622,4056,8059,3497
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_9.json,900,51759,23636,6812,22561,8008,11879,4949,10758,4598
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_5.json,500,28755,13261,3666,13788,5397,6767,2864,5795,2403
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_6.json,500,28755,13306,3748,13190,5256,6909,3046,5702,2327
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_6.json,100,5751,3334,794,4378,2578,1665,633,1209,467
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_8.json,400,23004,12032,3371,11282,4592,5616,2448,4619,1966
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_1.json,600,34506,17383,4905,15449,5803,8043,3271,6561,2813
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_7.json,400,23004,11561,3397,11201,4672,5737,2273,4482,1825
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_6.json,600,34506,14274,4064,15936,6023,8633,3947,7108,3025
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_1.json,800,46008,19147,5708,20037,7248,10020,4456,9306,4006
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_4.json,300,17253,9096,2605,9023,3950,3844,1522,3362,1359
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_7.json,300,17253,9005,2334,9126,4029,4850,2038,3491,1352
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_7.json,100,5751,3723,957,4590,2679,1670,616,1108,504
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_2.json,300,17253,9109,2304,9038,3947,4450,1730,3300,1390
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_9.json,700,40257,18947,5639,17630,6696,8813,3852,8409,3588
