filename,final_depth,swap_count,runtime,compiled_qasm_file
54QBT_100CYC_QSE_0.json,635,1069,2.101421356201172,results/circuits/54QBT_100CYC_QSE_0_compiled_20250819-123142.qasm
54QBT_100CYC_QSE_1.json,654,1059,2.197786808013916,results/circuits/54QBT_100CYC_QSE_1_compiled_20250819-123145.qasm
54QBT_100CYC_QSE_2.json,644,1047,2.0838804244995117,results/circuits/54QBT_100CYC_QSE_2_compiled_20250819-123148.qasm
54QBT_100CYC_QSE_3.json,630,1122,2.8673980236053467,results/circuits/54QBT_100CYC_QSE_3_compiled_20250819-123153.qasm
54QBT_100CYC_QSE_4.json,645,1078,2.2912187576293945,results/circuits/54QBT_100CYC_QSE_4_compiled_20250819-123156.qasm
54QBT_100CYC_QSE_5.json,706,1089,2.112837791442871,results/circuits/54QBT_100CYC_QSE_5_compiled_20250819-123200.qasm
54QBT_100CYC_QSE_6.json,658,1143,2.6843740940093994,results/circuits/54QBT_100CYC_QSE_6_compiled_20250819-123203.qasm
54QBT_100CYC_QSE_7.json,582,972,2.1939074993133545,results/circuits/54QBT_100CYC_QSE_7_compiled_20250819-123207.qasm
54QBT_100CYC_QSE_8.json,647,1083,2.334066867828369,results/circuits/54QBT_100CYC_QSE_8_compiled_20250819-123211.qasm
54QBT_100CYC_QSE_9.json,485,799,1.6635105609893799,results/circuits/54QBT_100CYC_QSE_9_compiled_20250819-123213.qasm
54QBT_200CYC_QSE_0.json,1117,1690,3.240370512008667,results/circuits/54QBT_200CYC_QSE_0_compiled_20250819-123219.qasm
54QBT_200CYC_QSE_1.json,938,1367,2.606407403945923,results/circuits/54QBT_200CYC_QSE_1_compiled_20250819-123224.qasm
54QBT_200CYC_QSE_2.json,1156,1845,3.233365535736084,results/circuits/54QBT_200CYC_QSE_2_compiled_20250819-123230.qasm
54QBT_200CYC_QSE_3.json,1080,1756,3.2287333011627197,results/circuits/54QBT_200CYC_QSE_3_compiled_20250819-123235.qasm
54QBT_200CYC_QSE_4.json,1071,1532,3.004987955093384,results/circuits/54QBT_200CYC_QSE_4_compiled_20250819-123241.qasm
54QBT_200CYC_QSE_5.json,1171,1808,3.01090145111084,results/circuits/54QBT_200CYC_QSE_5_compiled_20250819-123246.qasm
54QBT_200CYC_QSE_6.json,1155,1752,3.3517191410064697,results/circuits/54QBT_200CYC_QSE_6_compiled_20250819-123252.qasm
54QBT_200CYC_QSE_7.json,1279,1719,2.851107358932495,results/circuits/54QBT_200CYC_QSE_7_compiled_20250819-123258.qasm
54QBT_200CYC_QSE_8.json,1091,1717,3.2221250534057617,results/circuits/54QBT_200CYC_QSE_8_compiled_20250819-123303.qasm
54QBT_200CYC_QSE_9.json,1253,1685,3.2844531536102295,results/circuits/54QBT_200CYC_QSE_9_compiled_20250819-123309.qasm
54QBT_300CYC_QSE_0.json,1473,1896,2.857001304626465,results/circuits/54QBT_300CYC_QSE_0_compiled_20250819-123315.qasm
54QBT_300CYC_QSE_1.json,1649,2358,3.3457186222076416,results/circuits/54QBT_300CYC_QSE_1_compiled_20250819-123322.qasm
54QBT_300CYC_QSE_2.json,1847,2602,4.197996616363525,results/circuits/54QBT_300CYC_QSE_2_compiled_20250819-123330.qasm
54QBT_300CYC_QSE_3.json,1561,2325,3.5772693157196045,results/circuits/54QBT_300CYC_QSE_3_compiled_20250819-123337.qasm
54QBT_300CYC_QSE_4.json,1763,2583,4.083660125732422,results/circuits/54QBT_300CYC_QSE_4_compiled_20250819-123345.qasm
54QBT_300CYC_QSE_5.json,1508,2294,3.485320806503296,results/circuits/54QBT_300CYC_QSE_5_compiled_20250819-123352.qasm
54QBT_300CYC_QSE_6.json,1582,2368,4.161335706710815,results/circuits/54QBT_300CYC_QSE_6_compiled_20250819-123400.qasm
54QBT_300CYC_QSE_7.json,1473,2033,3.231414794921875,results/circuits/54QBT_300CYC_QSE_7_compiled_20250819-123407.qasm
54QBT_300CYC_QSE_8.json,1825,2739,3.8919732570648193,results/circuits/54QBT_300CYC_QSE_8_compiled_20250819-123415.qasm
54QBT_300CYC_QSE_9.json,1494,2034,3.4429731369018555,results/circuits/54QBT_300CYC_QSE_9_compiled_20250819-123422.qasm
54QBT_400CYC_QSE_0.json,2307,3206,4.5003767013549805,results/circuits/54QBT_400CYC_QSE_0_compiled_20250819-123431.qasm
54QBT_400CYC_QSE_1.json,2025,2702,3.9637956619262695,results/circuits/54QBT_400CYC_QSE_1_compiled_20250819-123440.qasm
