filename,final_depth,swap_count,runtime,compiled_qasm_file
81QBT_100CYC_QSE_0.json,894,3318,10.916335821151733,results/circuits/81QBT_100CYC_QSE_0_compiled_20250819-124826.qasm
81QBT_100CYC_QSE_1.json,892,3376,10.988112449645996,results/circuits/81QBT_100CYC_QSE_1_compiled_20250819-124839.qasm
81QBT_100CYC_QSE_2.json,880,3343,12.1289644241333,results/circuits/81QBT_100CYC_QSE_2_compiled_20250819-124853.qasm
81QBT_100CYC_QSE_3.json,970,3772,11.472899198532104,results/circuits/81QBT_100CYC_QSE_3_compiled_20250819-124906.qasm
81QBT_100CYC_QSE_4.json,776,3029,9.910064935684204,results/circuits/81QBT_100CYC_QSE_4_compiled_20250819-124918.qasm
81QBT_100CYC_QSE_5.json,864,3277,11.83649230003357,results/circuits/81QBT_100CYC_QSE_5_compiled_20250819-124931.qasm
81QBT_100CYC_QSE_6.json,928,3729,12.187544584274292,results/circuits/81QBT_100CYC_QSE_6_compiled_20250819-124945.qasm
81QBT_100CYC_QSE_7.json,896,3657,13.025630474090576,results/circuits/81QBT_100CYC_QSE_7_compiled_20250819-125000.qasm
81QBT_100CYC_QSE_8.json,778,3126,9.513737201690674,results/circuits/81QBT_100CYC_QSE_8_compiled_20250819-125012.qasm
81QBT_100CYC_QSE_9.json,863,3463,10.612901210784912,results/circuits/81QBT_100CYC_QSE_9_compiled_20250819-125024.qasm
81QBT_200CYC_QSE_0.json,1754,6564,18.899168252944946,results/circuits/81QBT_200CYC_QSE_0_compiled_20250819-125046.qasm
81QBT_200CYC_QSE_1.json,1622,6093,17.9064302444458,results/circuits/81QBT_200CYC_QSE_1_compiled_20250819-125108.qasm
81QBT_200CYC_QSE_2.json,1450,5492,16.180778980255127,results/circuits/81QBT_200CYC_QSE_2_compiled_20250819-125127.qasm
81QBT_200CYC_QSE_3.json,1669,5925,17.40169405937195,results/circuits/81QBT_200CYC_QSE_3_compiled_20250819-125148.qasm
81QBT_200CYC_QSE_4.json,1656,6242,17.989802837371826,results/circuits/81QBT_200CYC_QSE_4_compiled_20250819-125210.qasm
81QBT_200CYC_QSE_5.json,1517,5603,16.21372652053833,results/circuits/81QBT_200CYC_QSE_5_compiled_20250819-125230.qasm
81QBT_200CYC_QSE_6.json,1702,6177,17.30016803741455,results/circuits/81QBT_200CYC_QSE_6_compiled_20250819-125250.qasm
81QBT_200CYC_QSE_7.json,1644,5914,16.299967288970947,results/circuits/81QBT_200CYC_QSE_7_compiled_20250819-125311.qasm
81QBT_200CYC_QSE_8.json,1680,6244,18.721346378326416,results/circuits/81QBT_200CYC_QSE_8_compiled_20250819-125333.qasm
81QBT_200CYC_QSE_9.json,1658,6115,17.180619478225708,results/circuits/81QBT_200CYC_QSE_9_compiled_20250819-125354.qasm
81QBT_300CYC_QSE_0.json,2143,7559,20.419785022735596,results/circuits/81QBT_300CYC_QSE_0_compiled_20250819-125420.qasm
81QBT_300CYC_QSE_1.json,2555,8816,20.343748092651367,results/circuits/81QBT_300CYC_QSE_1_compiled_20250819-125446.qasm
81QBT_300CYC_QSE_2.json,2507,8921,24.11308002471924,results/circuits/81QBT_300CYC_QSE_2_compiled_20250819-125515.qasm
81QBT_300CYC_QSE_3.json,2177,7518,18.922364234924316,results/circuits/81QBT_300CYC_QSE_3_compiled_20250819-125539.qasm
81QBT_300CYC_QSE_4.json,2496,9094,23.382381439208984,results/circuits/81QBT_300CYC_QSE_4_compiled_20250819-125608.qasm
81QBT_300CYC_QSE_5.json,2365,8752,21.41945791244507,results/circuits/81QBT_300CYC_QSE_5_compiled_20250819-125635.qasm
81QBT_300CYC_QSE_6.json,2508,9211,22.018522262573242,results/circuits/81QBT_300CYC_QSE_6_compiled_20250819-125702.qasm
81QBT_300CYC_QSE_7.json,2440,8913,22.86167335510254,results/circuits/81QBT_300CYC_QSE_7_compiled_20250819-125731.qasm
81QBT_300CYC_QSE_8.json,2518,9226,23.4676034450531,results/circuits/81QBT_300CYC_QSE_8_compiled_20250819-125759.qasm
81QBT_300CYC_QSE_9.json,2133,8065,20.925640106201172,results/circuits/81QBT_300CYC_QSE_9_compiled_20250819-125826.qasm
81QBT_400CYC_QSE_0.json,3596,12404,28.80343508720398,results/circuits/81QBT_400CYC_QSE_0_compiled_20250819-125902.qasm
81QBT_400CYC_QSE_1.json,3287,11288,26.329315423965454,results/circuits/81QBT_400CYC_QSE_1_compiled_20250819-125935.qasm
81QBT_400CYC_QSE_2.json,3340,11762,28.040834665298462,results/circuits/81QBT_400CYC_QSE_2_compiled_20250819-130011.qasm
81QBT_400CYC_QSE_3.json,3358,12081,28.001198291778564,results/circuits/81QBT_400CYC_QSE_3_compiled_20250819-130046.qasm
81QBT_400CYC_QSE_4.json,3280,11345,24.91575002670288,results/circuits/81QBT_400CYC_QSE_4_compiled_20250819-130118.qasm
81QBT_400CYC_QSE_5.json,3244,11288,28.206344842910767,results/circuits/81QBT_400CYC_QSE_5_compiled_20250819-130154.qasm
81QBT_400CYC_QSE_6.json,3562,12204,28.8471360206604,results/circuits/81QBT_400CYC_QSE_6_compiled_20250819-130230.qasm
81QBT_400CYC_QSE_7.json,3229,10653,23.38787007331848,results/circuits/81QBT_400CYC_QSE_7_compiled_20250819-130301.qasm
81QBT_400CYC_QSE_8.json,3454,12328,29.04716467857361,results/circuits/81QBT_400CYC_QSE_8_compiled_20250819-130338.qasm
81QBT_400CYC_QSE_9.json,2968,10680,25.246742963790894,results/circuits/81QBT_400CYC_QSE_9_compiled_20250819-130410.qasm
81QBT_500CYC_QSE_0.json,4758,16164,35.423609495162964,results/circuits/81QBT_500CYC_QSE_0_compiled_20250819-130455.qasm
81QBT_500CYC_QSE_1.json,4343,14493,34.34721612930298,results/circuits/81QBT_500CYC_QSE_1_compiled_20250819-130540.qasm
81QBT_500CYC_QSE_2.json,4364,14580,32.59109854698181,results/circuits/81QBT_500CYC_QSE_2_compiled_20250819-130622.qasm
81QBT_500CYC_QSE_3.json,4350,14803,31.397904634475708,results/circuits/81QBT_500CYC_QSE_3_compiled_20250819-130702.qasm
81QBT_500CYC_QSE_4.json,4101,14252,32.13790798187256,results/circuits/81QBT_500CYC_QSE_4_compiled_20250819-130743.qasm
81QBT_500CYC_QSE_5.json,4609,15609,33.18248534202576,results/circuits/81QBT_500CYC_QSE_5_compiled_20250819-130826.qasm
81QBT_500CYC_QSE_6.json,4013,13250,26.047151565551758,results/circuits/81QBT_500CYC_QSE_6_compiled_20250819-130901.qasm
81QBT_500CYC_QSE_7.json,4242,14948,34.05813407897949,results/circuits/81QBT_500CYC_QSE_7_compiled_20250819-130945.qasm
81QBT_500CYC_QSE_8.json,4119,15274,34.08005094528198,results/circuits/81QBT_500CYC_QSE_8_compiled_20250819-131028.qasm
81QBT_500CYC_QSE_9.json,4645,15686,31.11812663078308,results/circuits/81QBT_500CYC_QSE_9_compiled_20250819-131108.qasm
81QBT_600CYC_QSE_0.json,5459,18356,34.988062143325806,results/circuits/81QBT_600CYC_QSE_0_compiled_20250819-131154.qasm
81QBT_600CYC_QSE_1.json,4562,15960,31.73103141784668,results/circuits/81QBT_600CYC_QSE_1_compiled_20250819-131237.qasm
81QBT_600CYC_QSE_2.json,4828,15547,29.94670557975769,results/circuits/81QBT_600CYC_QSE_2_compiled_20250819-131318.qasm
81QBT_600CYC_QSE_3.json,4892,16259,30.471527814865112,results/circuits/81QBT_600CYC_QSE_3_compiled_20250819-131359.qasm
81QBT_600CYC_QSE_4.json,4560,15783,36.93566179275513,results/circuits/81QBT_600CYC_QSE_4_compiled_20250819-131447.qasm
81QBT_600CYC_QSE_5.json,4473,15033,33.800134897232056,results/circuits/81QBT_600CYC_QSE_5_compiled_20250819-131534.qasm
