filename,depth,qops,swap_count,final_depth,time
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_0.json,100,,1304,393,6.4242
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_1.json,100,,1461,403,7.4091
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_2.json,100,,1293,366,5.9239
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_3.json,100,,1416,430,6.5952
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_4.json,100,,1377,389,7.2442
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_5.json,100,,1474,434,7.5165
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_6.json,100,,1405,415,7.1045
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_7.json,100,,1353,394,5.6428
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_8.json,100,,1235,415,5.6693
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_9.json,100,,1456,468,6.6875
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_0.json,200,,2663,886,10.9687
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_1.json,200,,2525,779,9.5622
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_2.json,200,,2797,895,10.9285
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_3.json,200,,2724,836,11.143
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_4.json,200,,2418,870,9.8911
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_5.json,200,,2255,907,8.9881
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_6.json,200,,2540,874,9.6873
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_7.json,200,,2425,731,10.6217
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_8.json,200,,2716,939,10.2473
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_9.json,200,,2739,839,10.6329
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_0.json,300,,3416,1443,11.0996
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_1.json,300,,3502,1453,12.2971
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_2.json,300,,3841,1427,13.4374
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_3.json,300,,3807,1389,12.6292
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_4.json,300,,3769,1341,13.3912
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_5.json,300,,3598,1290,13.1191
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_6.json,300,,3567,1360,12.3482
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_7.json,300,,3410,1278,11.3176
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_8.json,300,,3349,1409,11.2728
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_9.json,300,,3559,1369,13.0368
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_0.json,400,,4540,1871,13.3993
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_1.json,400,,4537,1713,14.3537
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_2.json,400,,5159,2182,15.6037
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_3.json,400,,4907,1990,16.1323
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_4.json,400,,4828,1898,14.3386
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_5.json,400,,4866,1965,15.406
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_6.json,400,,4868,1959,15.7455
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_7.json,400,,5246,1976,16.2115
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_8.json,400,,5074,1954,16.2131
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_9.json,400,,4736,1844,13.9038
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_0.json,500,,6058,2521,17.1387
