file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_3.json,700,40257,26430,10743,29066,11706,13126,7098,13413,7494
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_7.json,600,34506,18852,8208,timeout,timeout,10470,5970,11314,6333
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_6.json,800,46008,28287,11922,27231,11259,14315,8081,17617,9202
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_4.json,200,11502,8730,3251,7309,3042,4012,2274,5764,2946
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_2.json,700,40257,28406,11932,22303,8803,11357,6188,13713,7509
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_9.json,900,51759,29871,12177,32668,13436,17065,9289,15658,8557
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_5.json,500,28755,20486,8518,17844,7628,8642,4730,9330,5034
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_6.json,500,28755,16609,6840,20047,8318,9108,4966,9005,4775
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_6.json,100,5751,4995,1882,4486,1638,2255,1150,3160,1617
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_8.json,400,23004,12822,5284,14028,5782,6951,3794,7479,4171
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_1.json,600,34506,23732,9578,19369,7813,10002,5400,12043,6559
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_7.json,400,23004,17649,6682,15682,6511,6384,3489,7594,3987
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_6.json,600,34506,21843,9157,20852,8493,8988,5253,10354,5438
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_1.json,800,46008,30723,12744,27460,11304,13816,7642,16269,8949
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_4.json,300,17253,timeout,timeout,13374,5393,5976,3257,7179,3919
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_7.json,300,17253,12167,4614,11867,4700,4868,2691,7315,3814
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_7.json,100,5751,5137,1928,4842,1653,1856,884,3074,1469
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_2.json,300,17253,12414,5305,12699,5531,5186,2941,7739,4212
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_9.json,700,40257,27436,11463,27522,11540,11646,6349,12545,7070
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_4.json,100,5751,4361,1873,4552,1661,1935,918,2636,1322
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_3.json,100,5751,4118,1627,4426,1693,2092,1069,2764,1409
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_5.json,800,46008,31291,12849,26337,10904,12257,7163,18365,9774
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_7.json,900,51759,36158,15308,36423,15083,13074,7037,15205,8356
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_0.json,800,46008,25545,10350,30886,12341,12159,6660,14883,7959
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_6.json,200,11502,8947,3491,9965,3914,3925,2235,4732,2669
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_4.json,500,28755,16607,6727,17482,7156,7988,4441,8762,4956
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_6.json,300,17253,13095,5223,12071,5028,5834,3256,7163,3625
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_1.json,900,51759,32089,13785,timeout,timeout,14678,7628,16053,8771
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_4.json,700,40257,23731,9457,31953,12863,10428,5911,16958,9007
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_2.json,900,51759,30534,12677,30721,12361,13905,7528,15370,8554
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_2.json,200,11502,7850,3129,7914,3175,3970,2279,4845,2653
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_1.json,200,11502,8073,3284,9490,3705,3573,1777,4925,2395
