file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_3.json,700,40257,20861,7292,20128,7048,12053,5967,11114,5313
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_7.json,600,34506,18805,6389,17606,6108,10114,5064,9568,4697
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_6.json,800,46008,28345,10264,23012,7705,13769,6548,12785,6083
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_4.json,200,11502,6976,2211,5815,2049,4136,1922,3117,1463
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_2.json,700,40257,23952,8435,19653,6878,11648,5584,11366,5715
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_9.json,900,51759,30571,10526,26042,8842,16022,7574,14042,6703
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_5.json,500,28755,15247,5181,14658,5142,9927,4822,8070,3826
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_6.json,500,28755,15742,5083,14736,5239,9374,4674,7949,3958
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_6.json,100,5751,3925,1165,2712,1069,2037,969,1547,807
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_8.json,400,23004,12471,4229,11978,4099,7357,3396,6550,3014
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_1.json,600,34506,18806,6513,16640,5305,10245,4919,9286,4588
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_7.json,400,23004,14979,5392,11777,4337,7873,3867,6199,3101
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_6.json,600,34506,19239,6640,16910,5493,10341,4749,9143,4259
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_1.json,800,46008,27468,9357,22770,7915,13991,6698,13176,6329
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_4.json,300,17253,10617,3651,8967,3123,5432,2513,4554,2167
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_7.json,300,17253,10757,3584,8681,2892,6157,3001,4715,2335
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_7.json,100,5751,3937,1295,2893,829,2110,911,1525,687
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_2.json,300,17253,10752,3591,9552,3142,5424,2606,4595,2214
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_9.json,700,40257,24332,8180,19990,6954,11720,5422,11393,5301
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_4.json,100,5751,3638,1095,2858,966,2007,1036,1435,744
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_3.json,100,5751,4432,1401,2805,940,2172,989,1454,689
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_5.json,800,46008,25548,9118,23145,8144,12759,6119,12352,6078
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_7.json,900,51759,27456,9405,26206,8530,14737,7015,14111,6646
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_0.json,800,46008,23216,7958,22954,8071,14950,7171,12799,6301
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_6.json,200,11502,7627,2700,5770,1842,4191,1962,3247,1564
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_4.json,500,28755,15429,5155,14668,5122,9594,4587,7992,3908
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_6.json,300,17253,9353,3319,8572,3100,5059,2508,4558,2211
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_1.json,900,51759,27800,9455,25480,9244,16461,8096,14786,7025
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_4.json,700,40257,21163,7365,20267,6721,12256,5980,11224,5369
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_2.json,900,51759,26864,9168,26391,8891,14481,6929,13601,6704
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_2.json,200,11502,7550,2786,5865,2053,3903,2024,2921,1486
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_1.json,200,11502,7514,2760,5895,2023,4069,2037,3298,1637
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_9.json,600,34506,20522,6961,18020,6367,9837,4852,9817,4811
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_5.json,100,5751,3918,1204,2944,1071,2108,1026,1539,675
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_4.json,900,51759,31549,10940,26178,8870,15019,7441,14237,7223
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_3.json,400,23004,14944,5053,11535,3888,7807,3552,6316,3118
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_4.json,800,46008,25727,9333,23512,8209,15499,7485,12918,6082
benchmarks/polyhedral/queko-bss-81qbt/81QBT_200CYC_QSE_8.json,200,11502,6946,2324,6178,2233,3669,1702,3237,1640
benchmarks/polyhedral/queko-bss-81qbt/81QBT_400CYC_QSE_5.json,400,23004,13876,4800,11644,4076,7171,3556,6387,3185
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_2.json,800,46008,25830,8360,23294,7547,13446,6209,12609,6291
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_2.json,100,5751,3476,1336,2933,981,2092,1045,1539,812
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_7.json,500,28755,15276,5190,14609,4828,9078,4400,7807,3809
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_1.json,500,28755,17627,6330,14365,5070,8428,3923,7646,3602
benchmarks/polyhedral/queko-bss-81qbt/81QBT_100CYC_QSE_1.json,100,5751,3619,1147,2756,842,1921,893,1434,658
benchmarks/polyhedral/queko-bss-81qbt/81QBT_300CYC_QSE_8.json,300,17253,10648,3568,8853,3065,5217,2360,4952,2220
