filename,depth,qops,swap_count,final_depth,time
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_0.json,100,,1865,628,17.8681
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_1.json,100,,1728,653,17.9042
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_2.json,100,,1568,633,17.7108
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_3.json,100,,1800,677,16.017
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_4.json,100,,1750,611,16.7457
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_5.json,100,,1881,719,16.8384
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_6.json,100,,1916,614,17.5558
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_7.json,100,,1622,624,16.86
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_8.json,100,,1837,686,17.0649
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_9.json,100,,1726,623,16.4328
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_0.json,200,,3305,1356,20.4059
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_1.json,200,,2959,1308,20.1261
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_2.json,200,,3118,1145,20.1806
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_3.json,200,,3387,1243,22.6441
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_4.json,200,,2777,1302,23.7145
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_5.json,200,,3366,1206,22.0104
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_6.json,200,,3364,1335,21.3294
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_7.json,200,,2799,1336,22.4885
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_8.json,200,,3285,1233,21.9843
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_9.json,200,,3367,1329,20.6803
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_0.json,300,,4044,1655,26.7541
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_1.json,300,,4617,1920,24.2492
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_2.json,300,,4733,1701,29.5554
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_3.json,300,,4051,1896,25.0458
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_4.json,300,,4299,1729,24.6769
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_5.json,300,,3977,1876,24.3996
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_6.json,300,,4017,1967,28.0635
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_7.json,300,,4204,1910,25.4462
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_8.json,300,,4502,1874,28.8879
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_9.json,300,,3967,1636,27.117
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_0.json,400,,4967,2262,32.2971
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_1.json,400,,5338,2187,34.3329
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_2.json,400,,5628,2389,35.8668
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_3.json,400,,5815,2105,31.5053
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_4.json,400,,5608,2283,31.6089
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_5.json,400,,5905,2467,28.9763
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_6.json,400,,5090,2434,28.3182
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_7.json,400,,5729,2378,28.2375
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_8.json,400,,5635,2243,34.4475
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_9.json,400,,4981,2349,34.4696
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_0.json,500,,6198,2973,40.9727
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_1.json,500,,6643,2785,38.0766
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_2.json,500,,6180,3009,40.6661
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_3.json,500,,7531,3107,34.4277
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_4.json,500,,7299,2905,37.53
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_5.json,500,,7545,3170,35.1149
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_6.json,500,,6666,2970,39.1331
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_7.json,500,,6833,2712,41.4619
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_8.json,500,,7492,3059,41.627
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_9.json,500,,6937,2962,34.2488
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_0.json,600,,7758,3608,44.4382
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_1.json,600,,7483,3268,42.6253
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_2.json,600,,7533,3582,38.425
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_3.json,600,,7576,3318,39.2946
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_4.json,600,,8310,3862,46.3601
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_5.json,600,,8166,3874,36.3245
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_6.json,600,,7760,3269,43.2208
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_7.json,600,,7303,3455,41.1371
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_8.json,600,,8092,3218,40.4762
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_600CYC_QSE_9.json,600,,7443,3646,39.2599
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_700CYC_QSE_0.json,700,,9918,4384,47.4197
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_700CYC_QSE_1.json,700,,8486,4496,43.2633
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_700CYC_QSE_2.json,700,,8710,4167,43.1216
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_700CYC_QSE_3.json,700,,9919,4354,44.6826
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_700CYC_QSE_4.json,700,,9262,4074,50.0002
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_700CYC_QSE_5.json,700,,9305,4274,45.1458
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_700CYC_QSE_6.json,700,,9714,4376,44.6033
