filename,depth,qops,swap_count,final_depth,time
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_0.json,100,,1114,459,13.3495
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_1.json,100,,1178,466,13.1284
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_2.json,100,,1180,461,13.4701
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_3.json,100,,1159,446,11.9385
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_4.json,100,,1182,485,12.4983
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_5.json,100,,1217,495,14.9074
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_6.json,100,,1197,464,14.3504
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_7.json,100,,1145,429,13.3435
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_8.json,100,,1181,449,14.6602
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_100CYC_QSE_9.json,100,,1201,463,14.5892
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_0.json,200,,2477,981,24.2809
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_1.json,200,,2695,1113,27.0237
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_2.json,200,,2402,1066,23.4219
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_3.json,200,,2530,1022,26.4283
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_4.json,200,,2500,987,24.7907
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_5.json,200,,2379,964,23.1036
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_6.json,200,,2491,1016,25.1212
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_7.json,200,,2336,1001,24.5547
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_8.json,200,,2288,959,22.147
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_200CYC_QSE_9.json,200,,2383,965,24.2482
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_0.json,300,,3476,1385,31.1762
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_1.json,300,,3418,1435,30.3041
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_2.json,300,,3606,1403,33.0686
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_3.json,300,,3710,1483,31.8345
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_4.json,300,,3839,1622,33.6058
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_5.json,300,,3590,1432,31.5396
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_6.json,300,,3564,1482,28.1361
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_7.json,300,,3658,1524,31.4424
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_8.json,300,,3697,1593,30.6657
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_300CYC_QSE_9.json,300,,3493,1479,32.3076
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_0.json,400,,4784,2018,39.6728
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_1.json,400,,4884,2111,39.3871
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_2.json,400,,4742,1994,35.1613
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_3.json,400,,4789,2043,37.6764
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_4.json,400,,5034,2165,41.0872
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_5.json,400,,5145,2235,40.8186
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_6.json,400,,4599,1949,35.2648
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_7.json,400,,4990,2205,39.1326
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_8.json,400,,5050,2113,38.8456
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_400CYC_QSE_9.json,400,,4770,1922,38.9165
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-81qbt/81QBT_500CYC_QSE_0.json,500,,6008,2535,42.8442
