file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_1.json,100,3834,1950,744,1530,1010,981,667,402,305
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_6.json,200,7668,3032,1244,2508,1416,1609,994,796,642
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_0.json,700,26839,9849,4598,7532,4048,5022,3744,2463,2194
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_2.json,200,7668,2932,1237,2644,1472,1700,1140,957,737
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_7.json,500,19170,7004,3178,5634,3083,3954,2588,2029,1708
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_2.json,900,34506,11219,5338,9946,5264,5865,4703,3224,2934
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_0.json,800,30672,8912,4341,8854,4750,5507,4050,3246,2946
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_3.json,400,15336,5932,2595,4344,2337,2523,1839,1791,1286
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_9.json,700,26839,8595,4180,7596,4132,4182,3196,2694,2297
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_3.json,900,34506,12077,5721,9823,5340,5376,4216,3636,3194
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_5.json,100,3834,1808,670,1444,948,1128,706,499,404
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_1.json,800,30672,10948,5026,9104,4696,5291,3694,3202,2913
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_6.json,600,23004,6935,3340,6919,3418,3737,2714,2494,2203
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_1.json,600,23004,7705,3616,6700,3736,4011,2974,2593,2136
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_4.json,900,34506,12329,5766,10116,5206,6343,4861,4007,3336
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_3.json,700,26839,9346,4234,7627,3991,5354,3826,3354,2627
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_4.json,300,11502,4104,1770,3300,1864,1994,1411,1077,948
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_7.json,400,15336,6721,2440,4786,2459,2585,1770,1783,1398
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_0.json,100,3834,1988,728,1584,962,1046,641,469,358
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_3.json,800,30672,18158,5243,9172,4975,5801,4403,2899,2715
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_9.json,300,11502,3839,1688,3578,1969,1887,1296,1437,1169
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_8.json,100,3834,1937,743,1629,1043,874,580,443,296
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_8.json,200,7668,3565,1494,2576,1490,1696,1057,752,608
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_9.json,100,3834,1966,757,1543,981,755,469,424,373
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_5.json,300,11502,4772,2260,3759,2005,1965,1337,1292,1042
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_6.json,300,11502,3737,1518,3500,2064,2310,1602,1334,1254
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_0.json,200,7668,3599,1352,2465,1437,1648,1144,816,755
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_1.json,700,26839,8993,4281,7495,4006,3943,2963,2882,2346
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_5.json,400,15336,5303,2342,4521,2570,2898,1940,1756,1469
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_8.json,900,34506,11125,5401,10455,5151,5571,4059,3776,3094
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_6.json,800,30672,18064,6817,8759,4709,5365,3979,3228,2844
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_5.json,200,7668,3309,1492,2254,1313,1527,1080,1003,718
