file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_6.json,700,26839,10363,5061,8049,4444,4358,3547,4309,3552
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_3.json,600,23004,9730,5278,7369,3925,5153,3995,3341,2641
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_0.json,400,15336,6582,3337,4828,2505,3630,2824,2469,2003
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_6.json,900,34506,13520,7048,11762,5929,6433,5188,5337,4346
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_0.json,600,23004,10016,5206,7252,3861,5107,3942,3520,2940
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_5.json,700,26839,11183,5769,8794,4828,5152,4129,4181,3400
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_2.json,300,11502,4768,2336,3824,1892,2437,1992,1883,1498
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_4.json,800,30672,11607,5804,10282,5377,6967,5365,4944,3608
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_7.json,900,34506,13702,7064,12034,6350,6645,5411,5692,4468
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_7.json,100,3834,1859,934,1332,628,985,735,678,510
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_4.json,700,26839,9992,5213,9217,4786,5197,4043,4165,3344
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_3.json,200,7668,3425,1620,2363,1307,2408,1820,1268,891
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_5.json,500,19170,7860,3921,6173,3341,4248,3381,3107,2539
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_0.json,900,34506,14491,7342,11349,6222,7413,5744,5581,4725
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_1.json,300,11502,4656,2450,3666,1844,2916,2134,1699,1296
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_5.json,900,34506,13672,7426,11116,5795,7465,5878,5313,4310
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_4.json,600,23004,10332,5295,9517,4776,4789,3752,3552,2870
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_3.json,300,11502,5601,2888,3740,1855,2953,2096,1817,1494
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_9.json,800,30672,11230,5627,10729,5942,6086,4635,5014,4275
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_0.json,500,19170,8328,4508,6253,3344,4558,3316,2953,2164
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_6.json,100,3834,2044,983,1080,594,1170,814,514,428
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_9.json,500,19170,8768,4355,5868,3418,3610,2786,3654,2859
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_8.json,700,26839,11908,6102,10105,5295,5741,4481,3994,3312
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_5.json,800,30672,12630,6613,9575,4911,6829,5101,4618,3597
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_7.json,700,26839,9968,5320,9227,4946,4872,4056,4541,3758
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_1.json,400,15336,6888,3589,4645,2482,3120,2527,2394,1873
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_2.json,800,30672,11041,5966,10303,5542,6862,5333,4696,3618
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_2.json,400,15336,6737,3364,4802,2570,4065,3014,2535,1963
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_1.json,900,34506,14664,7562,11970,6759,6885,5625,5341,4413
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_7.json,600,23004,9809,4992,8393,4286,5157,4066,4075,3100
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_3.json,500,19170,8670,4381,6450,3361,3898,2983,3588,2883
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_2.json,700,26839,10914,5706,8832,4754,6603,5189,4622,3560
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_4.json,100,3834,1879,831,1229,637,1153,853,557,492
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_8.json,400,15336,6884,3253,5031,2657,3768,2695,2776,2031
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_8.json,800,30672,12101,6468,10420,5317,6037,4958,4667,3869
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_4.json,400,15336,6131,3229,4827,2572,3197,2552,2394,1828
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_8.json,600,23004,9736,4910,7608,3970,5373,3994,3381,2732
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_0.json,300,11502,4071,2069,3970,1929,2207,1825,1876,1499
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_8.json,500,19170,7867,4086,6092,3174,4628,3268,2936,2481
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_9.json,200,7668,3483,1688,2212,1123,2098,1632,1071,890
