filename,final_depth,swap_count,runtime,init_time
adder_n28__42CYC.json,264,52,0.04346013069152832,0.03596687316894531
adder_n64__78CYC.json,492,120,0.2853100299835205,0.05572080612182617
bv_n30__22CYC.json,40,17,0.00412297248840332,0.0167386531829834
bv_n70__40CYC.json,76,51,0.007906436920166016,0.01080465316772461
cat_n35__36CYC.json,37,0,0.0008842945098876953,0.052710771560668945
cat_n65__66CYC.json,70,3,0.0016074180603027344,0.017887353897094727
dnn_n51__58CYC.json,407,130,0.1653907299041748,0.029984712600708008
ghz_n40__41CYC.json,43,1,0.0009832382202148438,0.08417797088623047
ghz_n78__79CYC.json,85,5,0.002019166946411133,0.07393789291381836
ising_n34__16CYC.json,14,3,0.003987550735473633,0.047080278396606445
ising_n66__16CYC.json,15,7,0.012105464935302734,0.05079150199890137
knn_n31__18CYC.json,205,42,0.012581825256347656,0.04700589179992676
knn_n67__36CYC.json,467,124,0.037247419357299805,0.03206682205200195
multiplier_n45__462CYC.json,3273,1225,0.9214162826538086,0.12602567672729492
multiplier_n75__1308CYC.json,9191,3929,3.686671733856201,0.7910497188568115
qft_n29__222CYC.json,677,405,0.25579309463500977,0.3763151168823242
qft_n63__494CYC.json,2068,1674,1.9210448265075684,1.8425698280334473
qugan_n39__40CYC.json,363,66,0.06653189659118652,0.17186927795410156
qugan_n71__72CYC.json,634,248,0.40912842750549316,0.11191654205322266
swap_test_n41__23CYC.json,272,65,0.015539169311523438,0.006369829177856445
wstate_n36__73CYC.json,144,0,0.004413604736328125,0.05458259582519531
wstate_n76__153CYC.json,309,9,0.009929656982421875,0.02847146987915039
