filename,final_depth,swap_count,runtime,init_time
adder_n28__42CYC.json,297,104,0.06526470184326172,0.0063593387603759766
adder_n64__78CYC.json,520,138,0.22588610649108887,0.021361589431762695
bv_n30__22CYC.json,55,16,0.008067846298217773,0.010020256042480469
bv_n70__40CYC.json,125,42,0.016675710678100586,0.021518468856811523
cat_n35__36CYC.json,37,0,0.0031042098999023438,0.004497051239013672
cat_n65__66CYC.json,67,0,0.002304553985595703,0.00531768798828125
dnn_n51__58CYC.json,511,183,0.18102359771728516,0.03409266471862793
ghz_n40__41CYC.json,42,0,0.0014829635620117188,0.004176139831542969
ghz_n78__79CYC.json,80,0,0.002760171890258789,0.006607532501220703
ising_n34__16CYC.json,10,0,0.005205869674682617,0.003382444381713867
ising_n66__16CYC.json,10,0,0.013929605484008789,0.00535893440246582
knn_n31__18CYC.json,212,31,0.019599437713623047,0.015186548233032227
knn_n67__36CYC.json,460,139,0.14324212074279785,0.034390926361083984
multiplier_n45__462CYC.json,3469,1787,3.0751020908355713,0.034656524658203125
multiplier_n75__1308CYC.json,9999,5051,7.77298378944397,0.13005304336547852
qft_n29__222CYC.json,500,449,0.37345314025878906,0.07074809074401855
qft_n63__494CYC.json,1686,2420,3.467627763748169,0.21300125122070312
qugan_n39__40CYC.json,457,132,0.09153056144714355,0.026299238204956055
qugan_n71__72CYC.json,788,321,0.3734896183013916,0.11772346496582031
swap_test_n41__23CYC.json,289,49,0.07653045654296875,0.02843499183654785
wstate_n36__73CYC.json,144,0,0.02626204490661621,0.011384963989257812
wstate_n76__153CYC.json,304,0,0.05632591247558594,0.021457433700561523
