file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,500,5680,1183,1343,1183,1343,582,1259,582,1259
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,700,7952,1539,1748,1539,1748,375,1292,375,1292
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,400,4544,1345,1383,1345,1383,573,1047,573,1047
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_8.json,800,9088,2122,2537,2122,2537,893,1753,893,1753
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_7.json,800,9088,1910,2337,1910,2337,958,1926,958,1926
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_5.json,900,10224,1886,2190,1886,2190,510,1548,510,1548
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,400,4544,945,1179,945,1179,554,985,554,985
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,800,9088,1770,2007,1770,2007,250,1677,250,1677
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_5.json,200,2272,471,565,471,565,255,410,255,410
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_2.json,900,10224,2009,2316,2009,2316,924,1828,924,1828
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_1.json,300,3408,825,863,825,863,443,679,443,679
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,900,10224,2113,2183,2113,2183,388,1511,388,1511
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,200,2272,458,527,458,527,269,508,269,508
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_3.json,500,5680,1292,1527,1292,1527,474,1051,474,1051
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,900,10224,1774,2372,1774,2372,184,1598,184,1598
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,400,4544,963,1029,963,1029,501,982,501,982
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_1.json,800,9088,1947,2368,1947,2368,804,1812,804,1812
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,500,5680,1329,1478,1329,1478,586,1063,586,1063
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,800,9088,1899,2052,1899,2052,618,1483,618,1483
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,500,5680,1167,1246,1167,1246,105,1050,105,1050
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,900,10224,2100,2433,2100,2433,1078,2191,1078,2191
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,300,3408,917,863,917,863,474,740,474,740
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,300,3408,748,818,748,818,473,757,473,757
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,300,3408,745,765,745,765,524,762,524,762
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,700,7952,1891,1952,1891,1952,722,1411,722,1411
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_0.json,200,2272,489,514,489,514,187,466,187,466
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_1.json,700,7952,1740,2194,1740,2194,827,1456,827,1456
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,700,7952,1739,1976,1739,1976,727,1492,727,1492
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,900,10224,2321,2650,2321,2650,486,1650,486,1650
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_0.json,500,5680,1548,1538,1548,1538,745,1277,745,1277
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_4.json,300,3408,721,884,721,884,226,586,226,586
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_1.json,600,6816,1358,1586,1358,1586,752,1413,752,1413
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,800,9088,2179,2516,2179,2516,814,1902,814,1902
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,200,2272,623,626,623,626,349,553,349,553
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,700,7952,1547,1824,1547,1824,837,1806,837,1806
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,600,6816,1771,1933,1771,1933,638,1470,638,1470
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,100,1136,414,377,414,377,186,272,186,272
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,300,3408,825,890,825,890,324,674,324,674
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,400,4544,1017,1074,1017,1074,344,894,344,894
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_8.json,100,1136,238,264,238,264,139,263,139,263
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_7.json,200,2272,693,621,693,621,263,439,263,439
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,100,1136,360,321,360,321,169,250,169,250
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,400,4544,969,1284,969,1284,481,987,481,987
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,600,6816,1755,1795,1755,1795,732,1322,732,1322
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,400,4544,1199,1207,1199,1207,265,888,265,888
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,900,10224,2048,2329,2048,2329,340,1550,340,1550
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_0.json,700,7952,1751,2005,1751,2005,140,1072,140,1072
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_2.json,500,5680,1416,1520,1416,1520,666,1310,666,1310
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,800,9088,1900,2172,1900,2172,1095,1971,1095,1971
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,900,10224,2080,2378,2080,2378,636,1828,636,1828
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,500,5680,1315,1532,1315,1532,467,971,467,971
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,800,9088,1833,2003,1833,2003,104,1206,104,1206
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,600,6816,1562,1911,1562,1911,149,949,149,949
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,900,10224,2163,2612,2163,2612,967,1916,967,1916
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,500,5680,1160,1515,1160,1515,473,1223,473,1223
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,100,1136,350,372,350,372,230,331,230,331
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,100,1136,283,296,283,296,127,263,127,263
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_9.json,400,4544,920,1017,920,1017,342,948,342,948
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_6.json,200,2272,607,581,607,581,354,479,354,479
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_6.json,600,6816,1639,2042,1639,2042,667,1511,667,1511
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,600,6816,1953,1973,1953,1973,776,1515,776,1515
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_7.json,400,4544,1241,1210,1241,1210,88,621,88,621
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,300,3408,760,808,760,808,437,741,437,741
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,600,6816,1721,1786,1721,1786,868,1527,868,1527
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,600,6816,1386,1531,1386,1531,180,896,180,896
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_0.json,900,10224,1945,2502,1945,2502,727,1835,727,1835
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,300,3408,894,937,894,937,378,635,378,635
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,100,1136,422,337,422,337,163,254,163,254
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_4.json,600,6816,1222,1544,1222,1544,620,1299,620,1299
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_1.json,100,1136,270,265,270,265,179,300,179,300
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,600,6816,1514,1728,1514,1728,496,1422,496,1422
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_5.json,700,7952,1539,1729,1539,1729,691,1682,691,1682
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,200,2272,644,684,644,684,382,550,382,550
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,300,3408,748,902,748,902,336,679,336,679
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,200,2272,522,579,522,579,328,491,328,491
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,500,5680,1170,1279,1170,1279,538,1268,538,1268
