file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_1.json,100,3834,1950,744,1030,510,981,667,402,305
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_6.json,200,7668,3032,1244,2008,916,1609,994,796,642
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_0.json,700,26839,9849,4598,7032,3548,5022,3744,2463,2194
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_2.json,200,7668,2932,1237,2144,972,1700,1140,957,737
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_7.json,500,19170,7004,3178,5134,2583,3954,2588,2029,1708
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_2.json,900,34506,11219,5338,9446,4764,5865,4703,3224,2934
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_0.json,800,30672,8912,4341,8354,4250,5507,4050,3246,2946
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_3.json,400,15336,5932,2595,3844,1837,2523,1839,1791,1286
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_9.json,700,26839,8595,4180,7096,3632,4182,3196,2694,2297
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_3.json,900,34506,12077,5721,9323,4840,5376,4216,3636,3194
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_5.json,100,3834,1808,670,944,448,1128,706,499,404
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_1.json,800,30672,10948,5026,8604,4196,5291,3694,3202,2913
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_6.json,600,23004,6935,3340,6419,2918,3737,2714,2494,2203
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_1.json,600,23004,7705,3616,6200,3236,4011,2974,2593,2136
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_4.json,900,34506,12329,5766,9616,4706,6343,4861,4007,3336
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_3.json,700,26839,9346,4234,7127,3491,5354,3826,3354,2627
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_4.json,300,11502,4104,1770,2800,1364,1994,1411,1077,948
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_7.json,400,15336,5721,2440,4286,1959,2585,1770,1783,1398
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_0.json,100,3834,1988,728,1084,462,1046,641,469,358
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_3.json,800,30672,11158,5243,8672,4475,5801,4403,2899,2715
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_9.json,300,11502,3839,1688,3078,1469,1887,1296,1437,1169
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_8.json,100,3834,1937,743,1129,543,874,580,443,296
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_8.json,200,7668,3565,1494,2076,990,1696,1057,752,608
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_9.json,100,3834,1966,757,1043,481,755,469,424,373
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_5.json,300,11502,4772,2260,3259,1505,1965,1337,1292,1042
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_6.json,300,11502,3737,1518,3000,1564,2310,1602,1334,1254
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_0.json,200,7668,3599,1352,1965,937,1648,1144,816,755
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_1.json,700,26839,8993,4281,6995,3506,3943,2963,2882,2346
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_5.json,400,15336,5303,2342,4021,2070,2898,1940,1756,1469
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_8.json,900,34506,11125,5401,9955,4651,5571,4059,3776,3094
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_6.json,800,30672,10064,4817,8259,4209,5365,3979,3228,2844
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_5.json,200,7668,3309,1492,1754,813,1527,1080,1003,718
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_9.json,900,34506,9347,4597,9229,4648,5820,4175,4027,3191
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_3.json,100,3834,1860,695,1090,479,1162,736,409,334
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_6.json,400,15336,4759,2340,3843,1938,2749,2031,1745,1460
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_2.json,600,23004,9570,4156,6371,3016,4633,3114,2600,2070
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_7.json,200,7668,2949,1209,1944,907,1712,1218,898,687
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_2.json,500,19170,6400,2923,5310,2612,3642,2624,1979,1657
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_9.json,600,23004,8608,3669,6100,3082,3126,2539,2483,1980
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_5.json,600,23004,7258,3248,6863,3358,3578,2718,2384,2034
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_6.json,500,19170,7461,3381,5434,2505,3012,2196,2191,1724
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_4.json,200,7668,2689,1189,2199,988,1861,1266,910,687
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_8.json,300,11502,3512,1624,3292,1544,2406,1442,1170,1056
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_7.json,300,11502,4336,1943,3006,1430,1964,1397,1051,1030
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_1.json,200,7668,3105,1263,2197,906,1517,1002,810,660
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_7.json,800,30672,9598,4587,8201,4124,5379,4247,3450,2944
