filename,depth,qops,swap_count,final_depth
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,500,5680,582,1259
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,700,7952,375,1292
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,400,4544,573,1047
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_8.json,800,9088,893,1753
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_7.json,800,9088,958,1926
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_5.json,900,10224,510,1548
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,400,4544,554,985
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,800,9088,250,1677
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_5.json,200,2272,255,410
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_2.json,900,10224,924,1828
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_1.json,300,3408,443,679
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,900,10224,388,1511
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,200,2272,269,508
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_3.json,500,5680,474,1051
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,900,10224,184,1598
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,400,4544,501,982
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_1.json,800,9088,804,1812
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,500,5680,586,1063
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,800,9088,618,1483
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,500,5680,105,1050
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,900,10224,1078,2191
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,300,3408,474,740
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,300,3408,473,757
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,300,3408,524,762
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,700,7952,722,1411
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_0.json,200,2272,187,466
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_1.json,700,7952,827,1456
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,700,7952,727,1492
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,900,10224,486,1650
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_0.json,500,5680,745,1277
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_4.json,300,3408,226,586
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_1.json,600,6816,752,1413
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,800,9088,814,1902
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,200,2272,349,553
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,700,7952,837,1806
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,600,6816,638,1470
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,100,1136,186,272
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,300,3408,324,674
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,400,4544,344,894
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_8.json,100,1136,139,263
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_7.json,200,2272,263,439
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,100,1136,169,250
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,400,4544,481,987
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,600,6816,732,1322
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,400,4544,265,888
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,900,10224,340,1550
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_0.json,700,7952,140,1072
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_2.json,500,5680,666,1310
