filename,depth,qops,swap_count,final_depth,time
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,600,,192,932,0.3013
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_0.json,700,,269,1083,0.3565
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_1.json,700,,282,1272,0.3967
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,700,,280,1113,0.3836
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,700,,231,1024,0.3926
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,700,,286,1236,0.4049
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_5.json,700,,231,1117,0.357
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,700,,208,1082,0.3653
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,700,,222,1133,0.3823
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,700,,265,1144,0.3252
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,700,,254,1043,0.4111
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,800,,249,1170,0.4001
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_1.json,800,,257,1411,0.4322
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,800,,246,1253,0.336
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,800,,253,1133,0.3742
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,800,,316,1337,0.4142
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,800,,318,1371,0.3619
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,800,,287,1205,0.407
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_7.json,800,,282,1343,0.4628
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_8.json,800,,280,1375,0.3884
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,800,,308,1126,0.3441
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_0.json,900,,287,1655,0.3734
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,900,,332,1553,0.5254
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_2.json,900,,341,1520,0.5243
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,900,,361,1342,0.4937
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,900,,326,1347,0.426
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_5.json,900,,307,1422,0.4203
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,900,,342,1550,0.4526
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,900,,364,1457,0.4497
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,900,,274,1390,0.4259
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,900,,270,1482,0.411
