filename,final_depth,swap_count,runtime,init_time
16QBT_100CYC_QSE_0.json,214,42,0.01911759376525879,0.008116960525512695
16QBT_100CYC_QSE_1.json,115,6,0.015103816986083984,0.008401870727539062
16QBT_100CYC_QSE_2.json,176,30,0.01963663101196289,0.004765510559082031
16QBT_100CYC_QSE_3.json,218,50,0.02351546287536621,0.005312442779541016
16QBT_100CYC_QSE_4.json,187,36,0.01997518539428711,0.008222818374633789
16QBT_100CYC_QSE_5.json,196,52,0.021315574645996094,0.0048105716705322266
16QBT_100CYC_QSE_6.json,204,54,0.02184319496154785,0.009159564971923828
16QBT_100CYC_QSE_7.json,220,61,0.027001142501831055,0.009092569351196289
16QBT_100CYC_QSE_8.json,273,92,0.029430389404296875,0.005549430847167969
16QBT_100CYC_QSE_9.json,249,73,0.03189444541931152,0.004830360412597656
16QBT_200CYC_QSE_0.json,428,76,0.040262460708618164,0.008924007415771484
16QBT_200CYC_QSE_1.json,491,159,0.06075692176818848,0.00635075569152832
16QBT_200CYC_QSE_2.json,440,126,0.059015750885009766,0.010518312454223633
16QBT_200CYC_QSE_3.json,518,142,0.05686664581298828,0.005451679229736328
16QBT_200CYC_QSE_4.json,404,98,0.04667091369628906,0.0061380863189697266
16QBT_200CYC_QSE_5.json,423,84,0.04509115219116211,0.005991220474243164
16QBT_200CYC_QSE_6.json,434,111,0.052999258041381836,0.012298345565795898
16QBT_200CYC_QSE_7.json,417,130,0.05921125411987305,0.010683298110961914
16QBT_200CYC_QSE_8.json,428,88,0.04783153533935547,0.009759664535522461
16QBT_200CYC_QSE_9.json,506,145,0.060773372650146484,0.006067991256713867
16QBT_300CYC_QSE_0.json,597,169,0.07436585426330566,0.00609135627746582
16QBT_300CYC_QSE_1.json,631,167,0.0805814266204834,0.007016658782958984
16QBT_300CYC_QSE_2.json,658,245,0.09474730491638184,0.013422250747680664
16QBT_300CYC_QSE_3.json,677,188,0.08989286422729492,0.007475852966308594
16QBT_300CYC_QSE_4.json,747,178,0.08259344100952148,0.0071430206298828125
16QBT_300CYC_QSE_5.json,756,219,0.09627366065979004,0.012758731842041016
16QBT_300CYC_QSE_6.json,608,155,0.0930318832397461,0.01562666893005371
16QBT_300CYC_QSE_7.json,674,151,0.07533907890319824,0.007904529571533203
