filename,depth,qops,swap_count,final_depth,time
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_0.json,100,,0,100,0.0653
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_1.json,100,,0,100,0.0536
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,100,,0,100,0.0537
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,100,,0,100,0.0586
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,100,,0,100,0.0546
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_5.json,100,,0,100,0.07
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,100,,0,100,0.0559
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,100,,0,100,0.0648
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_8.json,100,,0,100,0.0593
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,100,,0,100,0.0531
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_0.json,200,,0,200,0.1073
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_1.json,200,,0,200,0.1061
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,200,,0,200,0.1006
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,200,,0,200,0.1019
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,200,,0,200,0.1065
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_5.json,200,,0,200,0.1031
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_6.json,200,,0,200,0.1196
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_7.json,200,,0,200,0.1028
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_8.json,200,,0,200,0.1164
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,200,,0,200,0.1023
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,300,,0,300,0.159
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_1.json,300,,0,300,0.1466
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_2.json,300,,0,300,0.1786
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_3.json,300,,0,300,0.155
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_4.json,300,,0,300,0.1825
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,300,,0,300,0.1548
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_6.json,300,,0,300,0.1558
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,300,,0,300,0.2238
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,300,,0,300,0.1653
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,300,,0,300,0.182
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_0.json,400,,0,400,0.1974
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,400,,0,400,0.2082
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_2.json,400,,0,400,0.213
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,400,,0,400,0.2807
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,400,,0,400,0.2168
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,400,,0,400,0.2224
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,400,,0,400,0.2408
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_7.json,400,,0,400,0.2068
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,400,,0,400,0.2033
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_400CYC_QSE_9.json,400,,0,400,0.213
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_500CYC_QSE_0.json,500,,0,500,0.2809
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,500,,0,500,0.2652
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_500CYC_QSE_2.json,500,,0,500,0.2646
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-16qbt/16QBT_500CYC_QSE_3.json,500,,0,500,0.3329
