filename,depth,qops,swap_count,final_depth,time
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_0.json,100,,1002,543,4.2674
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_1.json,100,,994,462,4.2793
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_2.json,100,,899,464,3.9358
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_3.json,100,,1055,458,3.9842
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_4.json,100,,1250,590,5.7048
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_5.json,100,,1023,468,5.0053
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_6.json,100,,1098,527,4.5051
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_7.json,100,,1164,553,4.334
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_8.json,100,,976,453,3.8485
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_9.json,100,,1092,521,4.4679
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_0.json,200,,1980,968,7.3195
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_1.json,200,,2157,1047,7.4356
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_2.json,200,,1979,912,7.2331
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_3.json,200,,2067,896,7.9001
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_4.json,200,,1921,869,8.0358
