filename,depth,qops,swap_count,final_depth,time
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_0.json,100,,1454,600,5.6394
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_1.json,100,,1171,581,4.9493
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_2.json,100,,1242,524,4.4314
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_3.json,100,,1105,542,3.9386
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_4.json,100,,1326,519,6.2015
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_5.json,100,,1194,586,4.5904
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_6.json,100,,1227,539,4.8629
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_7.json,100,,1111,513,3.727
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_8.json,100,,1386,520,5.9766
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_100CYC_QSE_9.json,100,,1089,509,4.0298
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_0.json,200,,2780,1225,10.4812
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_1.json,200,,2268,990,7.6838
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_2.json,200,,2209,1088,8.1036
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_3.json,200,,2609,1116,9.6292
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_4.json,200,,2261,1024,7.6562
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_5.json,200,,2237,1004,8.0688
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_6.json,200,,2236,1008,7.6357
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_7.json,200,,2590,1239,9.5822
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_8.json,200,,2544,1220,8.7265
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_200CYC_QSE_9.json,200,,2341,1127,8.291
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_0.json,300,,3530,1606,11.2435
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_1.json,300,,3008,1455,10.0951
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_2.json,300,,3254,1459,10.1392
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_3.json,300,,3280,1650,10.5456
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_4.json,300,,3456,1678,11.3925
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_5.json,300,,3549,1689,12.0461
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_6.json,300,,3219,1463,10.9953
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_7.json,300,,3581,1669,11.6727
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_8.json,300,,3254,1585,10.0326
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_300CYC_QSE_9.json,300,,3408,1534,11.1846
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_0.json,400,,5065,2296,15.4643
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_1.json,400,,4425,2185,12.8295
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_2.json,400,,4967,2373,15.2349
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_3.json,400,,4706,2242,13.6528
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_4.json,400,,4692,2209,15.31
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_5.json,400,,5219,2443,28.4445
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_6.json,400,,4686,2212,20.9396
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_7.json,400,,4554,2251,23.2861
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_8.json,400,,4670,2268,15.8863
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_400CYC_QSE_9.json,400,,4647,2201,19.5457
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_0.json,500,,5796,2673,26.446
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_1.json,500,,5878,2830,23.1426
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_2.json,500,,5067,2528,25.2434
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_3.json,500,,5615,2737,26.0973
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_4.json,500,,5275,2667,24.275
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_5.json,500,,6162,2944,28.7194
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_6.json,500,,5617,2639,16.4995
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_7.json,500,,6132,3004,30.1836
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_8.json,500,,5624,2633,24.6429
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_500CYC_QSE_9.json,500,,5995,2751,26.6305
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_0.json,600,,5986,3153,15.7738
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_1.json,600,,6746,3307,18.1522
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_2.json,600,,6945,3196,18.5806
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_3.json,600,,6033,3127,16.4645
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_4.json,600,,6045,3281,16.3715
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_5.json,600,,6467,3201,16.1668
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_6.json,600,,5912,2945,15.5575
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_7.json,600,,5999,3068,15.3627
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_8.json,600,,7285,3615,18.7725
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_600CYC_QSE_9.json,600,,7162,3199,20.1681
/home/jmsb00nd/Documents/auto-heuristics/benchmarks/queko-bss-54qbt/54QBT_700CYC_QSE_0.json,700,,7453,3915,18.5944
